domain,split,label,source_file,source_url,destination,width,height,bytes,sha256
attacker,train,pug,pug_33.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_33.jpg,attacker/train/pug/pug_33.jpg,500,368,198558,d1e352fe764b93890e244e686c6e7128ad270b04c6036fe35519f29f8e49572b
attacker,train,pug,pug_34.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_34.jpg,attacker/train/pug/pug_34.jpg,500,448,197611,393be027ab034dce8db1f77cc9b471b55e2bd0f1b57e1fc04c61aa2f94d3be44
attacker,train,pug,pug_39.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_39.jpg,attacker/train/pug/pug_39.jpg,333,500,102629,9b5d5d8e20c4aa648fddfe4ac28bd016494829e8165fd40f1c43c62f0923f8db
attacker,train,pug,pug_40.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_40.jpg,attacker/train/pug/pug_40.jpg,333,500,174758,761df568f8d870de3b45c43977653a00fcf3c682b4bf8f99a5a93b873fca9f55
attacker,train,pug,pug_41.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_41.jpg,attacker/train/pug/pug_41.jpg,332,500,167645,388a2a17baaf01b545d1916518e688120da893e076037ff624abafe5bfd8193a
attacker,train,pug,pug_47.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_47.jpg,attacker/train/pug/pug_47.jpg,500,333,89499,55aad346723f7a10e0054eda0b2b58ae24a42a5a0fd936e560f4d8584ba3f69c
attacker,train,pug,pug_59.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_59.jpg,attacker/train/pug/pug_59.jpg,500,349,81901,642785331698ed03e34bb62e75561e72e14671f1735e6aba89a6206bdfb0dbdb
attacker,train,pug,pug_6.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_6.jpg,attacker/train/pug/pug_6.jpg,500,337,95677,5ae3cc42fefb154a8bff54b18bc56f79e71bc9ca781a1ccc106a8669cd8f710f
attacker,train,pug,pug_67.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_67.jpg,attacker/train/pug/pug_67.jpg,500,332,98992,8eb79c77a0bd04f80ae69aa53a960b1292cc6736d71d6cf2d8fd62bd6563379b
attacker,train,pug,pug_72.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_72.jpg,attacker/train/pug/pug_72.jpg,500,333,148312,2535b070375bb33b38b557b5cd71c5fc6efa3361ed9e1bbdef19fabc4a5b3f39
attacker,train,pug,pug_77.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_77.jpg,attacker/train/pug/pug_77.jpg,500,375,225357,5412d4b6b4166135932b5bf75ef2cf0e66185b557050ef2a7ebafb4068a5f9e7
attacker,train,pug,pug_92.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_92.jpg,attacker/train/pug/pug_92.jpg,500,333,132625,7918c0e1e1624ae4226e36ea4c22f143a92ac8564f5c0dfe9d0c3b5a16fe66af
attacker,train,pug,pug_93.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_93.jpg,attacker/train/pug/pug_93.jpg,333,500,122948,d9ddf898603824fb27255361d211678584780443e16ae1234a49f95be750fa83
attacker,train,pug,pug_94.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_94.jpg,attacker/train/pug/pug_94.jpg,500,333,78817,bc3eea5b748c27978e5699737e7e004e735d3000ab41d3ebe4dfd32c68dad8d3
attacker,train,pug,pug_95.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_95.jpg,attacker/train/pug/pug_95.jpg,500,334,103864,60ccf0ab693daceb169f367c2fddcf35f30681e27e8aa153a88199c48c1c513b
attacker,train,pug,pug_99.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_99.jpg,attacker/train/pug/pug_99.jpg,500,333,78151,88ede061c625cc71689c43173c280753320265facb78193181ca3f1efec6dd7e
attacker,train,samoyed,samoyed_105.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_105.jpg,attacker/train/samoyed/samoyed_105.jpg,500,454,123156,79d8e9194aba0d9184fbd9383b341aaca4b720b869c77e4a476544cacef56187
attacker,train,samoyed,samoyed_109.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_109.jpg,attacker/train/samoyed/samoyed_109.jpg,500,333,84965,1e954e1f4a07c8e53f938cb0e4815491fc247c1627e7781e91de56fb06ba1321
attacker,train,samoyed,samoyed_124.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_124.jpg,attacker/train/samoyed/samoyed_124.jpg,500,344,115729,17cb98e1ae313118c5283f9fa9d253c1bc2c67a05b5764c971babc478b470f34
attacker,train,samoyed,samoyed_127.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_127.jpg,attacker/train/samoyed/samoyed_127.jpg,500,374,127847,b3233f226195c3b2df8ddcad46da341c05f0f58ea5aa59c4670489441bd6451e
attacker,train,samoyed,samoyed_135.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_135.jpg,attacker/train/samoyed/samoyed_135.jpg,500,375,168461,a40f8df2bdb4d6802d63e94f47d4d0482ab0927e90842a05622c2017d9fe3f20
attacker,train,samoyed,samoyed_138.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_138.jpg,attacker/train/samoyed/samoyed_138.jpg,500,375,70880,c95b188e83499c76311bed4397724cd0f097223a824dfba4d5e541da9013e0b6
attacker,train,samoyed,samoyed_142.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_142.jpg,attacker/train/samoyed/samoyed_142.jpg,500,375,128711,4cc5cc71d09e86782938a071bf97a74352c03a60bba9c5e39ad276818f76bc55
attacker,train,samoyed,samoyed_146.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_146.jpg,attacker/train/samoyed/samoyed_146.jpg,500,375,131388,80a5b9435ffe6a7a1f2ea4d9485f1cd88d4b8c66b616b623055380eb2643dff8
attacker,train,samoyed,samoyed_149.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_149.jpg,attacker/train/samoyed/samoyed_149.jpg,500,375,169351,7b4849d369f110dd45c50abae131cb38bcd06b1465dc3d7db2572a169007f457
attacker,train,samoyed,samoyed_156.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_156.jpg,attacker/train/samoyed/samoyed_156.jpg,500,333,54741,39412945f2bcffb6968eca38b9a8613fafe174ede68ff76c93198e7222d2ef3d
attacker,train,samoyed,samoyed_158.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_158.jpg,attacker/train/samoyed/samoyed_158.jpg,500,333,111331,f1fdbde599ffb55ea726d553e93065821f096d519a22a7201339571845d207f1
attacker,train,samoyed,samoyed_160.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_160.jpg,attacker/train/samoyed/samoyed_160.jpg,500,333,74658,6ee99742eb62b42a58197b532908a62543867eb329feb0febb53d803b4c862ed
attacker,train,samoyed,samoyed_163.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_163.jpg,attacker/train/samoyed/samoyed_163.jpg,500,333,65109,db97f48af8b45e11e5701148f3613f32aa4217d9d912eaf6e9d5422051d6e708
attacker,train,samoyed,samoyed_164.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_164.jpg,attacker/train/samoyed/samoyed_164.jpg,500,333,46029,d19362ad3ed0dcb570ef09f583f30470294393c979334cf606921f2b422c8264
attacker,train,samoyed,samoyed_170.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_170.jpg,attacker/train/samoyed/samoyed_170.jpg,500,333,110472,43b89b4757c41c56c33b3e0ad9b7ee82c963092b918a8d8c35ad9976fde4906a
attacker,train,samoyed,samoyed_172.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_172.jpg,attacker/train/samoyed/samoyed_172.jpg,500,375,94474,5539afdd7fca2585710dbe428467bbde68e4aa2cdb545977b88fa4be54ffa75d
attacker,train,samoyed,samoyed_176.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_176.jpg,attacker/train/samoyed/samoyed_176.jpg,500,334,104384,160f74356057aa1067f90bfce9939c03a48a64a6655d3140a193f63826c749e0
attacker,train,samoyed,samoyed_178.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_178.jpg,attacker/train/samoyed/samoyed_178.jpg,500,334,94619,a8f610b5c740e2fc5996db9c77e330962c058fd0f143cddf3fab94942ed12a57
attacker,train,samoyed,samoyed_190.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_190.jpg,attacker/train/samoyed/samoyed_190.jpg,375,500,156043,79bd4e2305621f4350e86fd5dbbbbf48f5fca5d3d38b3322b8615c78d49f009a
attacker,train,samoyed,samoyed_191.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_191.jpg,attacker/train/samoyed/samoyed_191.jpg,375,500,155856,35bf140c1aaa5072af4db5d7e44a1124a68cd22a3dbf23f9d9633e86b29e1119
attacker,train,samoyed,samoyed_20.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_20.jpg,attacker/train/samoyed/samoyed_20.jpg,500,335,77290,9c7d93d58df4d71d3735c6c3cc51e0d6dfe373e72c48dce7da375ccbe973bfbd
attacker,train,samoyed,samoyed_202.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_202.jpg,attacker/train/samoyed/samoyed_202.jpg,333,500,65834,5bc0c51dac110862e73510228de1c9ceea7b7a0a588d07c46b44242f5be7d1a4
attacker,train,samoyed,samoyed_25.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_25.jpg,attacker/train/samoyed/samoyed_25.jpg,500,333,96252,6118d199960f3c9626f5e2504fd8b6561acf00b37923fa6c3445737060509f50
attacker,train,samoyed,samoyed_31.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_31.jpg,attacker/train/samoyed/samoyed_31.jpg,375,500,111296,01d447eaa8a69c76cb7774b9d4b82b44fa97e94a59fe34dfb5aa96cf10471bb3
attacker,train,samoyed,samoyed_37.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_37.jpg,attacker/train/samoyed/samoyed_37.jpg,500,375,102686,0f2a230a9d6bf41fa5aebce817f9ed6fb9812152f571832bf7cc699bde5b602e
attacker,train,samoyed,samoyed_38.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_38.jpg,attacker/train/samoyed/samoyed_38.jpg,500,333,85234,b4cc005279d39020aa3de1ab4323197276eb07c2c27af37f3a950d88529995c9
attacker,train,samoyed,samoyed_41.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_41.jpg,attacker/train/samoyed/samoyed_41.jpg,500,334,64009,d91b4523d57161e9782194563aecc3260dbcbf7675356ca05a1228a397f3bd6a
attacker,train,samoyed,samoyed_43.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_43.jpg,attacker/train/samoyed/samoyed_43.jpg,500,372,78339,ad4a6c5332b51913389c02e87173c0790a616ddcfd5f38d273aadce6e881d300
attacker,train,samoyed,samoyed_45.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_45.jpg,attacker/train/samoyed/samoyed_45.jpg,500,332,181055,80ea0000c4e1b6a4e910b3eb8048f30dfb567a073964f1f3b899e05369a50401
attacker,train,samoyed,samoyed_5.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_5.jpg,attacker/train/samoyed/samoyed_5.jpg,375,500,122929,383093118a2642ed7b92414ec5a570edd41b2f0c0d3d8d64889fdcaa7a7dc5be
attacker,train,samoyed,samoyed_57.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_57.jpg,attacker/train/samoyed/samoyed_57.jpg,333,500,123214,25aeeb807549e28ff00311aad22222f81513c3f0929b1d6d37cdfe1697255749
attacker,train,samoyed,samoyed_58.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_58.jpg,attacker/train/samoyed/samoyed_58.jpg,333,500,131559,2152cb641f9cb61204bf8e05cc962f664ce185440c453436686d240097f11596
attacker,train,samoyed,samoyed_59.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_59.jpg,attacker/train/samoyed/samoyed_59.jpg,500,400,154815,e0b3651da149f3b39395d87d862b21ba5dae24fa2bbe31dd2127ac125f52b99e
attacker,train,samoyed,samoyed_6.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_6.jpg,attacker/train/samoyed/samoyed_6.jpg,500,335,75208,5a7db7659ec1fd7e0e863e69529eeb45d23aa1bddb9657486918e31713580e92
attacker,train,samoyed,samoyed_70.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_70.jpg,attacker/train/samoyed/samoyed_70.jpg,500,333,121105,92bb5ed2527b47a6e297e0283cf009b918609618535fd5f096b8f6d6a963b365
attacker,train,samoyed,samoyed_78.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_78.jpg,attacker/train/samoyed/samoyed_78.jpg,359,500,104296,0b3e7e437166a9c9396204b573bde4386989c4035d83fdc54c62f05c32ca9402
attacker,train,samoyed,samoyed_80.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_80.jpg,attacker/train/samoyed/samoyed_80.jpg,500,332,69713,6f325b002b3bf2baccd38043dfa0792c6660e258e4c1c42c717d3b8063f39026
attacker,train,samoyed,samoyed_83.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_83.jpg,attacker/train/samoyed/samoyed_83.jpg,500,375,120636,0e372c04484d74c0fc32c6d91fbaa3366af7108a17c5e9fad3d9ada3e56f6c43
attacker,train,samoyed,samoyed_87.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_87.jpg,attacker/train/samoyed/samoyed_87.jpg,333,500,83600,418cc16f33446051a724d47b722a0b3c661a979db4db683be4e7eab0f75b816b
attacker,train,samoyed,samoyed_90.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_90.jpg,attacker/train/samoyed/samoyed_90.jpg,500,333,85598,66d938b25ad059a067a6a6464f6ee6275d8b9a7a1bc15ea44c893915502931c8
attacker,train,siamese,Siamese_102.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_102.jpg,attacker/train/siamese/Siamese_102.jpg,500,413,120496,f6b812af4d5d49a898e30e9c6c52b6b707aa34f4da0297f1680bec5ec707d0fd
attacker,train,siamese,Siamese_106.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_106.jpg,attacker/train/siamese/Siamese_106.jpg,500,375,109904,9e2c46a536b7a17e6e7fa1b2f3193cdcb404cae21166082da6177d59eb95074c
attacker,train,siamese,Siamese_110.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_110.jpg,attacker/train/siamese/Siamese_110.jpg,375,500,126874,75ebc99bb455eca35a29d502d50cdcb9ac7c2ee3e6677c4e44d0895c9db981ea
attacker,train,siamese,Siamese_117.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_117.jpg,attacker/train/siamese/Siamese_117.jpg,500,333,65022,e238564462a5be62e7bd647a5dd841e6c927c7cc4ba117156819de32c8a76089
attacker,train,siamese,Siamese_138.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_138.jpg,attacker/train/siamese/Siamese_138.jpg,333,500,63765,45e8bad613ba57592b27b44c4f91a14216565e818d8bca045907cc4108194fde
attacker,train,siamese,Siamese_142.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_142.jpg,attacker/train/siamese/Siamese_142.jpg,500,439,127780,407f060113f370c9b20293496fb27f87a4e912d41448a65e23e4b59a10328e12
attacker,train,siamese,Siamese_145.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_145.jpg,attacker/train/siamese/Siamese_145.jpg,500,375,104756,cdaa32bad607457f4fe1cf10b637b8976c011f3ca7bfdf5604b57a081a9c5b3c
attacker,train,siamese,Siamese_148.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_148.jpg,attacker/train/siamese/Siamese_148.jpg,500,437,131989,1f75799914995679efc9c19253b5682e5e6cb3b508a876dd5cb7df73f7b5128c
attacker,train,siamese,Siamese_151.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_151.jpg,attacker/train/siamese/Siamese_151.jpg,333,500,97148,65aec922a091465808d75d65390584f75b7e8682566c548da6ef0e91d98f7beb
attacker,train,siamese,Siamese_163.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_163.jpg,attacker/train/siamese/Siamese_163.jpg,500,375,169172,99cfe5b9db309dc3f68c155a859d4fa24c28228c0d6eeac32708103235681e93
attacker,train,siamese,Siamese_169.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_169.jpg,attacker/train/siamese/Siamese_169.jpg,500,375,107075,624b1ae19d9cc751cb983537be58f84ebf2eab7d681dde6f184d3041e84273c3
attacker,train,siamese,Siamese_174.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_174.jpg,attacker/train/siamese/Siamese_174.jpg,500,334,91685,9af23e07cff484a3705575210cc1e5e1a0a891a3ae92ed0b0ce75374703dac8d
attacker,train,siamese,Siamese_178.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_178.jpg,attacker/train/siamese/Siamese_178.jpg,500,400,91142,9faefae96c8dc91923bd22911399c27552ff2401636699b59029d83b3ee9bf67
attacker,train,siamese,Siamese_185.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_185.jpg,attacker/train/siamese/Siamese_185.jpg,331,500,94978,7ee1cf3d89c63e4174b4cf820b8da3ab42be6b673da7ee0682a1e433ccd5e022
attacker,train,siamese,Siamese_188.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_188.jpg,attacker/train/siamese/Siamese_188.jpg,500,375,159120,fd0f1ef3fbc863e92fbc6bbbe3ce099b2e333d8f7f67d433ad1f9ea43170aec1
attacker,train,siamese,Siamese_189.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_189.jpg,attacker/train/siamese/Siamese_189.jpg,334,500,71910,ecaf9789fca77969eb29cc6b0aee621014350775583e54483c5b60bdc420bd13
attacker,train,siamese,Siamese_200.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_200.jpg,attacker/train/siamese/Siamese_200.jpg,375,500,86282,bf3e5249fdcf74c06f3f3ad5435565ea42c571d6efdd71e4443b1bf14efcde47
attacker,train,siamese,Siamese_202.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_202.jpg,attacker/train/siamese/Siamese_202.jpg,451,500,116135,c7c5f6a6c24417e8eed119bec0e36a1ce8f826c18bb68bbe44460ff21d57aa92
attacker,train,siamese,Siamese_22.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_22.jpg,attacker/train/siamese/Siamese_22.jpg,333,500,94303,13345222caf0678d7cd18b4d7317fa95aa325a6161fe62d0dc41fbc70f2c9573
attacker,train,siamese,Siamese_227.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_227.jpg,attacker/train/siamese/Siamese_227.jpg,199,300,6970,02508965106b41126336c124b529f148c206fd820f6b34c79d8a75ef9d731d7c
attacker,train,siamese,Siamese_250.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_250.jpg,attacker/train/siamese/Siamese_250.jpg,200,266,43468,f67bfc78ccf3b5ec734e68a1a2456e23e6eae29cedcaa12a0a13920058d1a6f5
attacker,train,siamese,Siamese_254.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_254.jpg,attacker/train/siamese/Siamese_254.jpg,200,300,7331,515aac54e2ba127f09998cd0c4a304e7b9f5c5b84a5877b66210d7b20fed46b2
attacker,train,siamese,Siamese_29.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_29.jpg,attacker/train/siamese/Siamese_29.jpg,333,500,87388,9599bd15ce36a0eeb6ef6661791c1d35ce5da85b12b340d2fdc8590c2334ae27
attacker,train,siamese,Siamese_31.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_31.jpg,attacker/train/siamese/Siamese_31.jpg,500,339,98800,06955aab6eeb72ca2b5e59d392546a0a95b45d6d4df3abb9f5ef4c3b30222f91
attacker,train,siamese,Siamese_40.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_40.jpg,attacker/train/siamese/Siamese_40.jpg,333,500,93588,31c51b8945d4a3e3b2ad346d9897ae34f955187e3714f141abacd72ef8f55e66
attacker,train,siamese,Siamese_41.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_41.jpg,attacker/train/siamese/Siamese_41.jpg,333,500,86859,5c07038466f4deead9a73d4ffd2d5cca07dac165adca6a3e631c71c22e395d02
attacker,train,siamese,Siamese_42.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_42.jpg,attacker/train/siamese/Siamese_42.jpg,500,375,113384,c4617d2a14fd44e344614ea77f4af23b8ac3efa56796c9c69f2207552ace7b9f
attacker,train,siamese,Siamese_43.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_43.jpg,attacker/train/siamese/Siamese_43.jpg,500,375,103310,9e1c4549cf0d29699a01b7a4816b9fad1d966e45351836240ea4dfb84cc6ad05
attacker,train,siamese,Siamese_44.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_44.jpg,attacker/train/siamese/Siamese_44.jpg,375,500,64126,0e459d8dbff5157e65d68dcb3b359e161bd7167959ee209fd1403cd8882100a0
attacker,train,siamese,Siamese_52.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_52.jpg,attacker/train/siamese/Siamese_52.jpg,500,375,65213,7ecd5569b2cdf0fdf726a1b88500173dc5881119bf5ccfe2c1c4678acdca76e9
